texto,respuesta,etiqueta,area_origen
Explica qué sucede con un proceso cuando está en estado 'Bloqueado' y proporciona un ejemplo de una situación donde esto podría ocurrir.,"Significa que el proceso no puede continuar ejecutándose porque está esperando un evento externo (ej. la respuesta de un disco duro, un input del usuario, o un mensaje de red).",1,arquitectura-computadoras_gemma_local
Un proceso está en estado 'Bloqueado'. ¿Qué indica esto sobre su ejecución actual?,"Significa que el proceso no puede continuar ejecutándose porque está esperando un evento externo (ej. la respuesta de un disco duro, un input del usuario, o un mensaje de red).",1,arquitectura-computadoras_gemma_local
"Imagina que eres un programador. En tu código, un proceso se encuentra bloqueado esperando la respuesta a una solicitud. Describe la razón detrás de este bloqueo y cómo puedes intentar resolverlo.","Significa que el proceso no puede continuar ejecutándose porque está esperando un evento externo (ej. la respuesta de un disco duro, un input del usuario, o un mensaje de red).",1,arquitectura-computadoras_gemma_local
El DMA (Direct Memory Access) es utilizado por el teclado para enviar cada pulsación de tecla a la CPU,Falso,1,arquitectura-computadoras
El DMA permite al teclado enviar datos a la memoria principal sin intervención directa de la CPU.,Falso,1,arquitectura-computadoras_gemma_local
Explica cómo el DMA facilita la transferencia de información del teclado a la memoria RAM.,Falso,1,arquitectura-computadoras_gemma_local
"En lugar de que cada pulsación de tecla pase por la CPU, ¿qué mecanismo utiliza el teclado para enviar los datos directamente a la memoria?",Falso,1,arquitectura-computadoras_gemma_local
¿Cuál es el rol del DMA en la transmisión de pulsaciones de teclas desde el teclado hasta la memoria principal?,Falso,1,arquitectura-computadoras_gemma_local
¿Qué es el Modelo Relacional?,Paradigma basado en la teoría de conjuntos donde los datos se estructuran en tablas (relaciones) conectadas por llaves comunes.,2,base-datos
¿Cuál es la diferencia lógica entre un Array y una Lista Enlazada (Linked List)?,El Array almacena elementos en bloques de memoria físicos y contiguos (acceso O(1) por índice). La Lista Enlazada almacena nodos dispersos conectados por punteros.,0,algoritmia-2
Que define a un agente inteligente?,Una entidad capaz de percibir su entorno mediante sensores y actuar sobre el mediante actuadores para alcanzar objetivos especificos.,3,computo-inteligente
Describa las características clave de un agente inteligente y proporcione un ejemplo concreto de cómo se podrían aplicar en un sistema real.,Una entidad capaz de percibir su entorno mediante sensores y actuar sobre el mediante actuadores para alcanzar objetivos especificos.,3,computo-inteligente_gemma_local
¿Qué es un Árbol Binario de Búsqueda (BST)?,"Un árbol donde cada nodo tiene máximo dos hijos. Lógicamente, el subárbol izquierdo contiene valores menores al nodo padre, y el derecho valores mayores.",0,algoritmia-2
¿Puedes describir la estructura de un Árbol Binario de Búsqueda (BST) y explicar cómo se utilizan los valores de los nodos para organizar la información?,"Un árbol donde cada nodo tiene máximo dos hijos. Lógicamente, el subárbol izquierdo contiene valores menores al nodo padre, y el derecho valores mayores.",0,algoritmia-2_gemma_local
"¿En qué situaciones sería útil utilizar un Árbol Binario de Búsqueda para almacenar y recuperar datos, considerando ejemplos concretos?","Un árbol donde cada nodo tiene máximo dos hijos. Lógicamente, el subárbol izquierdo contiene valores menores al nodo padre, y el derecho valores mayores.",0,algoritmia-2_gemma_local
¿Qué es una Función de Orden Superior (Higher-Order Function)?,"Una función que trata a otras funciones como ""ciudadanos de primera clase""; es decir, puede recibir funciones como parámetros o devolver una función como resultado.",2,lenguajes-programacion
Qué es la Memoria Virtual?,"Abstracción arquitectónica que engaña a los procesos haciéndoles creer que tienen una memoria contigua y enorme, mapeando direcciones lógicas a RAM física o a un espacio temporal en el disco duro.",1,arquitectura-computadoras
Defina el concepto de Memoria Virtual y explique cómo funciona para optimizar el uso del RAM.,"Abstracción arquitectónica que engaña a los procesos haciéndoles creer que tienen una memoria contigua y enorme, mapeando direcciones lógicas a RAM física o a un espacio temporal en el disco duro.",1,arquitectura-computadoras_gemma_local
"Describa la diferencia entre memoria física y memoria virtual, e ilustre con un ejemplo cómo la memoria virtual beneficia a los programas.","Abstracción arquitectónica que engaña a los procesos haciéndoles creer que tienen una memoria contigua y enorme, mapeando direcciones lógicas a RAM física o a un espacio temporal en el disco duro.",1,arquitectura-computadoras_gemma_local
Imagine que está utilizando una aplicación compleja en su computadora. ¿Qué papel juega la memoria virtual en la ejecución eficiente de esta aplicación?,"Abstracción arquitectónica que engaña a los procesos haciéndoles creer que tienen una memoria contigua y enorme, mapeando direcciones lógicas a RAM física o a un espacio temporal en el disco duro.",1,arquitectura-computadoras_gemma_local
Explique el mecanismo de paginación como herramienta clave para implementar la memoria virtual y mejorar la eficiencia del sistema operativo.,"Abstracción arquitectónica que engaña a los procesos haciéndoles creer que tienen una memoria contigua y enorme, mapeando direcciones lógicas a RAM física o a un espacio temporal en el disco duro.",1,arquitectura-computadoras_gemma_local
Cuál de las siguientes opciones describe correctamente una clave primaria en una tabla relacional?,Un campo o conjunto de campos que identifica de manera única cada registro en una tabla.,2,Sistema-base-datos
¿Qué establece el Teorema CAP?,"En un sistema de datos distribuido es lógicamente imposible garantizar simultáneamente Consistencia, Disponibilidad (Availability) y Tolerancia a Particiones. Solo puedes elegir dos.",3,computo-distribuido
"En sistemas distribuidos, ¿qué establece el teorema CAP en relación a la disponibilidad, consistencia y tolerancia a fallos? ","En un sistema de datos distribuido es lógicamente imposible garantizar simultáneamente Consistencia, Disponibilidad (Availability) y Tolerancia a Particiones. Solo puedes elegir dos.",3,computo-distribuido_gemma_local
¿Qué es el motor OLTP?,"On-Line Transaction Processing. Optimizado para operaciones rápidas del día a día (alta concurrencia de INSERT/UPDATE, lecturas de pocas filas).",2,base-datos
Modelo OSI: ¿Cuál es la función central de la Capa de Red (Capa 3)? A: El Enrutamiento (Routing),Determina la ruta lógica más eficiente para mover paquetes de datos a través de múltiples subredes desde el origen hasta el destino utilizando direcciones IP.,1,arquitectura-computadoras
"En el Modelo OSI, ¿cuál es la responsabilidad principal de la Capa de Red (Capa 3)?  A:  Permitir que los paquetes viajen entre diferentes redes.",Determina la ruta lógica más eficiente para mover paquetes de datos a través de múltiples subredes desde el origen hasta el destino utilizando direcciones IP.,1,arquitectura-computadoras_gemma_local
Explique cómo la Capa de Red (Capa 3) del Modelo OSI contribuye a la entrega eficiente de datos en una red. A: Mediante el enrutamiento de paquetes a sus destinos.,Determina la ruta lógica más eficiente para mover paquetes de datos a través de múltiples subredes desde el origen hasta el destino utilizando direcciones IP.,1,arquitectura-computadoras_gemma_local
Un paquete viaja desde un dispositivo A hasta un dispositivo B que se encuentra en una red diferente. ¿Qué función cumple la Capa de Red (Capa 3) durante este proceso? A: Enruta el paquete por las conexiones adecuadas para llegar al destino correcto.,Determina la ruta lógica más eficiente para mover paquetes de datos a través de múltiples subredes desde el origen hasta el destino utilizando direcciones IP.,1,arquitectura-computadoras_gemma_local
Imagina que estás enviando un mensaje a través de internet. Describe la función esencial que realiza la Capa de Red (Capa 3) en este caso. A:  Encuentra la mejor ruta para enviar tu mensaje desde tu dispositivo hasta el dispositivo del destinatario.,Determina la ruta lógica más eficiente para mover paquetes de datos a través de múltiples subredes desde el origen hasta el destino utilizando direcciones IP.,1,arquitectura-computadoras_gemma_local
Un sistema con alta cohesión y bajo acoplamiento es más fácil de mantener,Verdadero,2,programacion-objetos
Estabilidad en Ordenamiento,Es estable si mantiene el orden relativo de elementos con llaves iguales,0,algoritmia
"Dada una lista desordenada de elementos, ¿cómo se puede garantizar que el algoritmo de ordenamiento implementado siempre genere la misma secuencia ordenada para una entrada específica?",Es estable si mantiene el orden relativo de elementos con llaves iguales,0,algoritmia_gemma_local
Un algoritmo de ordenamiento es utilizado en un sistema crítico donde se requiere un comportamiento predecible. Describa cómo se podría verificar la estabilidad del algoritmo y qué consecuencias tendría si no fuera estable.,Es estable si mantiene el orden relativo de elementos con llaves iguales,0,algoritmia_gemma_local
La tabla 'Alumnos' tiene las columnas ID,"Nombre, Carrera y Facultad. Sabiendo que la Facultad depende enteramente de la Carrera, ¿qué problema de diseño tienes?,Una violación a la 3NF. Debes separar Carrera y Facultad en otra tabla para evitar redundancia y anomalías de actualización.",2,base-datos
NIST determina probabilidad de que ocurra el riesgo,Capacidad del atacante,2,ciberseguridad
Desventajas de 3-Tier,Mas complejas en implementacion y requiere mas recursos y gestion de capas.,2,Sistema-base-datos
Grafo,Conjunto de vertices(nodos) y aristas (conexiones),0,algoritmia
"Describa los conceptos de vértice, arista y grafo. Proporcione ejemplos de cómo se pueden representar en un programa.",Conjunto de vertices(nodos) y aristas (conexiones),0,algoritmia_gemma_local
Diseñe un algoritmo para encontrar el camino más corto entre dos nodos dados en un grafo dirigido ponderado. Describa la complejidad temporal de su solución.,Conjunto de vertices(nodos) y aristas (conexiones),0,algoritmia_gemma_local
(DA) Politicas,"Privacidad de datos, Calidad de datos y Retencion de datos",2,Sistema-base-datos
Lista Doblemente Ligada,Cada nodo apunta al anterior y al siguiente.,0,algoritmia
"Implementar una lista doblemente ligada en Python, incluyendo métodos para insertar, eliminar y buscar elementos.",Cada nodo apunta al anterior y al siguiente.,0,algoritmia_gemma_local
¿Cómo podrías utilizar una lista doblemente ligada para almacenar un historial de acciones en una aplicación? Describe la estructura de datos y los métodos necesarios.,Cada nodo apunta al anterior y al siguiente.,0,algoritmia_gemma_local
Mejorar el valor de recall impacta valor de accuracy,Verdadero,3,inteligencia-computacional
¿Cómo afecta la mejora del Recall al Accuracy en un modelo de clasificación?,Verdadero,3,inteligencia-computacional_gemma_local
NoSQL significa que el sistema carece de un lenguaje de consultas estructuradas,Falso,2,base-datos
¿Qué es un algoritmo Heurístico?,"Un algoritmo diseñado para encontrar una solución lógica aproximada o ""suficientemente buena"" cuando el problema es demasiado complejo para encontrar la solución perfecta en un tiempo razonable.",0,algoritmia-2
