texto,respuesta,etiqueta,area_origen
Diseñas una plataforma global tipo Netflix. El catálogo de películas no cambia cada minuto,"pero si el sistema de red falla, prefieres que los usuarios vean un catálogo con 5 minutos de retraso a que no vean nada. ¿Qué lados del Teorema CAP estás priorizando?,Disponibilidad y Tolerancia a Particiones (AP). Estás sacrificando la Consistencia Inmediata",3,computo-distribuido
Mean Squared Error - MSE,Error cuadratico promedio entre predicciones y valor reales,3,inteligencia-computacional
El comando GRANT se utiliza para lenguaje de manipulación de datos (DML),Falso,2,base-datos
Las agregaciones deben filtrarse con la cláusula HAVING,posterior a agrupar los datos.,2,base-datos
Cuales son caracteristicas de algoritmos de clustering,Etiquetas no se conocen previamente,3,inteligencia-computacional
¿Cuál es la filosofía del Paradigma Imperativo?,"Enfocarse en el cómo. El desarrollador escribe secuencias de comandos explícitas que alteran el estado lógico de la memoria paso a paso (ej. bucles for, asignaciones).",2,lenguajes-programacion
Proposito de GridSearchCV,Encontrar mejores hiper parametros para un modelo,3,inteligencia-computacional
¿Qué es el Test de Turing?,Una prueba de la capacidad de una máquina para exhibir un comportamiento inteligente indistinguible del de un humano.,3,computo-inteligente
Instanceof,Operador para verificar si un objeto pertenece a una clase determinada en tiempo de ejecución,2,programacion-objetos
"¿Qué es el ""Sharding"" (Particionamiento Horizontal)?","Estrategia arquitectónica que divide lógicamente una base de datos gigante en fragmentos más pequeños e independientes, alojando cada fragmento en nodos distintos de la red.",3,computo-distribuido
Define las siglas ACID en transacciones,"Atomicidad, Consistencia, Aislamiento (Isolation), Durabilidad.",2,base-datos
En un grafo,"¿qué es un Circuito Euleriano?,Un camino lógico cerrado que recorre cada arista del grafo exactamente una sola vez, y termina en el nodo inicial.",0,algoritmia-2
Una clase puede ser considerada un tipo de dato personalizado por el programador,Verdadero,2,programacion-objetos
"Produce un efecto arquitectónico llamado ""Sobreajuste"" (Overfitting)",donde el modelo memoriza lógicamente el ruido y pierde capacidad de generalización.,3,computo-distribuido
Diseñas un compilador para un lenguaje científico estricto (como Fortran o C). El código pasa la validación sintáctica,"pero al ejecutar lanza un error porque intentaste sumar un string con un int. ¿Qué fase del compilador falló en prevenir esto?,El Analizador Semántico. Es responsable de verificar el significado lógico, como la compatibilidad y el chequeo estricto de tipos de datos.",1,arquitectura-computadoras
¿Por qué usarías una Interfaz en lugar de una Clase Abstracta?,Cuando quieres definir un comportamiento que diferentes clases pueden compartir sin importar su jerarquía de herencia,2,programacion-objetos
Que caracteriza a un Agente de Reflejo Simple?,"Toma decisiones basadas únicamente en la percepción actual, siguiendo reglas de condición-acción.",3,computo-inteligente
Cohesión,Medida de qué tan enfocada está una clase en una sola tarea (debe ser alta),2,programacion-objetos
Similitud de 1NF Y 4NF,1NF asegura que los datos son indivisibles y 4NF se enfoca en eliminar dependencias multivaluadas,2,Sistema-base-datos
Dependencias funcionales,relaciones entre atributos en una bdd donde un atributo determina otro atributo A--->B,2,Sistema-base-datos
Condicional,"""Si P entonces Q""",0,algoritmia
Lista Ligada Simple,Nodos donde cada uno apunta al siguiente.,0,algoritmia
Colision en Hash,Cuando dos claves distintas dan el mismo indice.,0,algoritmia
Que es un sistema simetrico?,Sistema de llave privada,2,ciberseguridad
Puede ser reflexiva,simetrica o transitiva.,0,algoritmia
"¿Qué significa que un lenguaje soporte ""Ciudadanos de Primera Clase"" (First-class citizens)?","Significa que una entidad (como una función) soporta todas las operaciones operativas generales: puede ser asignada a una variable, pasada como argumento y devuelta por otra función",2,lenguajes-programacion
¿Qué es la Escalabilidad Vertical (Scaling Up)?,Añadir más potencia (CPU/RAM) a un solo servidor existente.,3,computo-inteligente
Casting (Downcasting),Convertir una referencia de superclase a subclase (requiere verificación),2,programacion-objetos
Que es un mensaje en POO?,La comunicacion entre objetos mediante la invocacion de metodos,2,programacion-objetos
¿Qué es la Búsqueda en Anchura (BFS - Breadth-First Search) en grafos?,"Algoritmo que explora lógicamente el grafo por capas o niveles, alejándose uniformemente del nodo origen. Requiere una Cola (Queue) para su implementación.",0,algoritmia-2
Pila (Stack),"Modelo LIFO (Last in, First Out).",0,algoritmia
Flujo basico de serializar,Entrenar modelo,3,inteligencia-computacional
¿Qué es un proceso Huérfano (Orphan) y un proceso Zombie?,Huérfano: Su proceso padre terminó o murió antes que él (es adoptado por el proceso inicial init),1,arquitectura-computadoras
"El proceso de ""Enlazado"" (Linking) ocurre antes de compilar el código",Falso,1,arquitectura-computadoras
"¿Qué es una ""Transacción Distribuida""?","Una operación arquitectónica (ACID) que involucra la alteración del estado o los datos en dos o más servidores independientes en la red, requiriendo coordinación estricta.",3,computo-distribuido
Nombra un ejemplo clásico de un problema NP-Completo.,"El Problema del Agente Viajero (TSP), Problema de la Mochila (Knapsack), o el Problema de Satisfactibilidad Booleana (SAT).",0,algoritmia-2
En rest,"que significa HTTP,Accion",3,inteligencia-computacional
Que es una clase?,Plantilla o molde que define los atributos y metodos comunes a todos los objetos de ese tipo.,2,programacion-objetos
¿Cuál es el objetivo principal de la segunda forma normal en las bases de datos relacionales?,Eliminar la dependencia parcial de los atributos de una tabla,2,Sistema-base-datos
Consistencia,Disponibilidad y Tolerancia a la Particion.,3,computo-inteligente
Que es un arbol decision en mineria de datos?,Un modelo de aprendizake supervisado que utiliza una estructura de arbol para predecir el valor de una variable objetivo mediante reglas de decision logicas.,3,computo-inteligente
Tipo de cliente,"Livianos, Pesados y Moviles",2,Sistema-base-datos
Comunicación Cliente/Servido,"Intercambio de datos entre C/S. Utiliza protocolos de comunicación estándar (ej. HTTP,FTP, TCP/IP)",2,Sistema-base-datos
¿Qué es Sharding?,Arquitectura de particionamiento horizontal donde los datos de una misma tabla se distribuyen a través de múltiples servidores físicos independientes.,2,base-datos
¿Qué efecto matemático tiene hacer un desplazamiento de bits a la izquierda (Left Shift <<) de una posición en un entero?,Equivale lógicamente a multiplicar el número por 2.,0,algoritmia-2
Usuario ingenuo,"Accede a bdd a traves de apps, sin interactuar con el DBMS",2,Sistema-base-datos
En el Teorema CAP,"los motores relacionales clásicos en un solo nodo priorizan Tolerancia a Particiones,Falso",2,base-datos
En que caso se recomienda utilizar PowerTransfomer?,Cuando los datos no estan normalmente distribuidos,3,inteligencia-computacional
Contextos donde se use seguridad,"Seguridad personal, Seguridad Corporativa, Seguridad Nacional, Seguridad Operacional, Seguridad en comunicaciones, Seguridad en la nube",2,ciberseguridad
Diseñas el recolector de basura (Garbage Collector) de un entorno de ejecución. Para saber qué objetos de memoria ya no están en uso,"partes desde las variables globales locales y exploras las referencias. ¿Qué algoritmo aplicas a los objetos?,Una Búsqueda en Profundidad (DFS) sobre el grafo de referencias de los objetos en memoria",0,algoritmia-2
¿Qué estructura de datos usa BFS?,Una cola (FIFO).,3,computo-inteligente
Una clase que no puede tener subclases,No se puede heredar de ella,2,programacion-objetos
¿Cuáles son las tres fases principales del diseño de una base de datos?,"Diseño conceptual, diseño lógico, diseño físico",2,Sistema-base-datos
La agregación es un tipo de asociación,Verdadero,2,programacion-objetos
"Minería de Datos: ¿Qué es el ""Soporte"" (Support) en Reglas de Asociación?",Una métrica lógica que indica la frecuencia con la que un conjunto de elementos aparece en la base de datos total de transacciones.,3,computo-distribuido
¿Qué es un Microservicio?,"Estilo arquitectónico que divide una aplicación en servicios pequeños, independientes y comunicados por red.",3,computo-inteligente
Codigos respuesta HTTP,200 - OK,3,inteligencia-computacional
Menciona un ejemplo de DFS.,NFS (Network File System) o HDFS (Hadoop Distributed File System).,3,computo-inteligente
Dependencia,Relación débil donde una clase usa a otra temporalmente (ej. como parámetro en un método).,2,programacion-objetos
¿Qué es la dependencia funcional en una base de datos relacional?,Cuando el valor de un atributo determina el valor de otro atributo,2,Sistema-base-datos
Constructor por defecto,El que provee el lenguaje si el programador no define ninguno,2,programacion-objetos
Relaciones,Subconjunto del producto cartesiano.,0,algoritmia
"¿Qué es el ""Latencia"" en sistemas distribuidos?",El tiempo que tarda un mensaje en viajar de un punto a otro en la red.,3,computo-inteligente
En IA,"que se entiende por ""Racionalidad""?,La capacidad de un agente para seleccionar la accion que, dada la evidencia maximice su medida de desempeño esperada.",3,computo-inteligente
"Relación ""Es-un"" (Is-a):","La forma lógica de identificar una herencia (Un Gato ""es un"" Animal).",2,programacion-objetos
Quinta Forma Normal (5NF) O proyección-join(PJNF),descomponer tablas parae liminar dependencias de join innecesarias,2,Sistema-base-datos
Menciona dos de los protocolos estándar para resolver el consenso y prevenir el Split-Brain en clústeres modernos,Paxos y Raft,3,computo-distribuido
Una aplicación de mapas necesita calcular dinámicamente la ruta con menos tráfico entre 10 puntos de la ciudad. ¿Qué motor NoSQL es el idóneo?,"Base de datos orientada a Grafos (como Neo4j), optimizada lógicamente para calcular caminos matemáticos en nodos y aristas.",2,base-datos
Al implementar el patrón Circuit Breaker,"cuando el circuito está en estado ""Abierto"" (Open), significa que el tráfico fluye normalmente y el sistema está sano,Falso",3,computo-distribuido
¿Qué diferencia lógica hay entre Procesamiento por Lotes (Batch) y Procesamiento en Flujo (Stream)?,Batch procesa bloques masivos de datos históricos almacenados. Stream procesa arquitectónicamente los datos en tiempo real a medida que son ingeridos por el sistema.,3,computo-distribuido
¿Cuál es el objetivo principal de la segunda forma normal en las bases de datos relacionales?,Eliminar la dependencia parcial de los atributos de una tabla,2,Sistema-base-datos
Que no protege una llave,Algoritmos con diseno criptografico debil,2,ciberseguridad
Aunque facilita el escalamiento lógico por equipos,"aumenta inmensamente la complejidad operativa de la red, latencia, pruebas y rastreo distribuido.",3,computo-distribuido
¿Qué es una Función Heurística (h(n))?,Una estimación del costo más barato desde el nodo n hasta el objetivo.,3,computo-inteligente
¿Qué es el patrón de comunicación Pub/Sub (Publish/Subscribe)?,"Arquitectura asíncrona donde los emisores (Publishers) envían mensajes a canales lógicos (Topics) sin saber quién los leerá, y los receptores (Subscribers) consumen solo los temas de su interés.",3,computo-distribuido
"¿Qué es la búsqueda ""Informada""?",Aquella que utiliza conocimiento específico del dominio (heurísticas) para guiar la búsqueda.,3,computo-inteligente
En un grafo,"¿qué es un Ciclo Hamiltoniano?,Un camino lógico cerrado que visita cada vértice (nodo) del grafo exactamente una sola vez, volviendo al vértice de inicio.",0,algoritmia-2
¿Qué es un sistema Peer-to-Peer (P2P)?,Arquitectura donde cada nodo actúa como cliente y servidor al mismo tiempo.,3,computo-inteligente
¿Qué es el Cómputo Distribuido?,Modelo donde múltiples computadoras autónomas trabajan juntas conectadas por una red para resolver un problema.,3,computo-inteligente
En diseño de software,"un algoritmo que tarda O(N!) (Factorial) es escalable y seguro de implementar en un backend asíncrono,Falso. O(N!) es la complejidad lógica más ineficiente. Con una N minúscula (ej. N=20) destruiría completamente el rendimiento del sistema o causaría un bloqueo masivo.",0,algoritmia-2
Matriz de Adyacencia,Representacion de grafos mediante una tabla de N Times N,0,algoritmia
Arbol Binario,Cada nodo tiene maximo 2 hijos,0,algoritmia
¿Cuál es la función de un servidor DNS (Domain Name System)?,"Actúa como el directorio de internet, traduciendo nombres de dominio legibles por humanos (ej. google.com) a direcciones IP lógicas enrutables.",1,arquitectura-computadoras
Que es el analisis de frecuencia,Algunas letras son mas frecuentes que otras. El analisis de frecuencia aprovecha esa regularidad para hacer hipotesis sobre que letra es cual.,2,ciberseguridad
Equilibrio entre precision y recall,Conforme se aumenta el umbral la prediccion mejora y el recall disminuye,3,inteligencia-computacional
