texto,respuesta,etiqueta,area_origen
"Si tuvieras que representar un grafo social con millones de usuarios, donde solo una pequeña fracción mantiene conexiones entre sí, ¿cuál sería la mejor opción: una matriz de adyacencia o una lista de adyacencia para minimizar el consumo de memoria?",Falso,0,algoritmia-2_gemma_local
Define qué es un Proceso,"Es un programa en ejecución. Tiene su propio espacio de memoria aislado (Stack, Heap, Data, Text) y recursos asignados por el Sistema Operativo.",1,arquitectura-computadoras
Implemente un algoritmo de búsqueda binaria para encontrar un valor específico dentro de una lista ordenada de números enteros. Explique los pasos del algoritmo y su complejidad temporal.,Cantidad de memoria extra que usa un algoritmo,0,algoritmia_gemma_local
Un bloqueo a nivel de tabla (Table Lock) mejora el rendimiento de concurrencia frente a un bloqueo de fila (Row Lock).,Falso,2,base-datos
Describe la Arquitectura de Von Neumann y explica cómo se implementa en los ordenadores modernos.,"Modelo de diseño donde tanto los datos como las instrucciones del programa se almacenan en la misma memoria unificada, accediendo a ellos a través de un bus común.",1,arquitectura-computadoras_gemma_local
Metodos HTTP: Uso semantico de GET,"POST, PUT, DELETE",3,inteligencia-computacional
Describa cómo funciona la segmentación de cauce para mejorar el rendimiento de un procesador. Incluya ejemplos de las etapas involucradas.,"Arquitectura que permite a la CPU solapar la ejecución de múltiples instrucciones. Mientras una instrucción se está ejecutando, la siguiente ya se está decodificando, aumentando el ""throughput"".",1,arquitectura-computadoras_gemma_local
Imagine que un programa utiliza varias bibliotecas externas. Cada biblioteca tiene sus propios datos y funciones. ¿Cómo podría la segmentación en memoria facilitar la gestión del espacio de memoria para estas bibliotecas?,"División lógica de la memoria en bloques de tamaño variable, basados en la estructura del programa (ej. un segmento para el código fuente, otro para variables globales, otro para la pila).",1,arquitectura-computadoras_gemma_local
"Explica el funcionamiento de la operación 'resto' en programación, incluyendo ejemplos.","que significa HTTP,Accion",3,inteligencia-computacional_gemma_local
"El análisis del tráfico inalámbrico es un proceso que puede ser útil para las investigaciones forenses o durante la solución de problemas de cualquier problema inalámbrico.
A) Interceptación de Tráfico Inalámbrico
B) Interceptación de Tráfico WiFi
C) Verificación del Tráfico Inalámbrico
D) Interceptación de Transmisión Inalámbrica","Respuesta: A - La opción A, 'Interceptación de Tráfico Inalámbrico', es la más precisa ya que se refiere al proceso general de capturar y analizar el tráfico en cualquier red inalámbrica.  Las demás opciones son menos generales o no son términos técnicos estándar.",2,MMLU_computer_security
Una Cola de Mensajes (Message Broker) permite una comunicación sincrónica en tiempo real donde el cliente espera pasivamente la respuesta,Falso,3,computo-distribuido
"¿Qué es un mensaje ""Heartbeat"" (Latido)?",Señales lógicas periódicas enviadas entre nodos para informar a los demás que el remitente sigue vivo y operando correctamente en la red.,3,computo-distribuido
Cual es la diferencia entre Alta Disponibilidad y Tolerancia a Fallos?,La disponibilidad busca minimizar el tiempo de inactividad,3,computo-inteligente
Dos procesos ejecutan funciones provenientes de la librería 'stdlib.h'. ¿Qué implica esto en términos de acceso a memoria y posibles problemas?,"el Sistema Operativo carga dos copias idénticas en la memoria RAM física,Falso",1,arquitectura-computadoras_gemma_local
Un programador necesita ordenar un gran conjunto de datos numéricos. ¿Cómo podría usar el algoritmo MergeSort para lograr esto eficientemente? Explique los pasos involucrados y las ventajas de este método.,Divide el arreglo hasta que cada elemento es una lista de tamaño 1 y luego los combina ordenados.,0,algoritmia_gemma_local
"En un escenario donde se requiere realizar múltiples iteraciones sobre los datos para análisis complejos, ¿por qué Apache Spark es considerado más eficiente que Hadoop MapReduce clásico? Explique su respuesta.","Porque Spark procesa lógicamente los datos directamente en la memoria RAM distribuida, evitando las lentas y constantes escrituras a disco duro de MapReduce.",3,computo-distribuido_gemma_local
Arquitectura 3-Tier,"Cliente,Logica de negocios y capa de servidor",2,Sistema-base-datos
¿Qué es un Agente Basado en Modelos?,Un agente que mantiene un estado interno para seguir la pista de partes del mundo que no puede ver en el momento.,3,computo-inteligente
"En situaciones complejas, ¿cómo demuestra la capacidad de evaluar diferentes opciones y seleccionar la más adecuada para el problema?",simetrica o transitiva.,0,algoritmia_gemma_local
"Un remitente no debe poder negar haber enviado un mensaje que se envió, se conoce como:
A) No repudiación del mensaje
B) Integridad del mensaje
C) Confidencialidad del mensaje
D) Envío de mensajes",Respuesta: A - La no repudiación del mensaje garantiza que el remitente no pueda negar haber enviado un mensaje específico. Se utiliza a menudo en sistemas seguros para proporcionar una prueba auditable de la fuente de un mensaje.,2,MMLU_computer_security
"¿Cuál es el resultado de la proposición ""P IMPLICA Q"" (P -> Q) si P es Falso y Q es Falso?",Verdadero,0,algoritmia-2
En análisis de algoritmos,"¿qué es la ""Complejidad Espacial"",La cantidad lógica de memoria adicional (RAM) que necesita un algoritmo para ejecutarse, en función del tamaño de su entrada.",0,algoritmia-2
¿Qué ocurre en una arquitectura Maestro-Esclavo (Leader-Follower) si el nodo Maestro cae?,"Los nodos esclavos detectan la ausencia mediante ""Heartbeats"" perdidos e inician automáticamente un algoritmo lógico de Elección de Líder para promover un nuevo Maestro.",3,computo-distribuido
"Dadas dos listas de elementos, describe cómo encontrar los elementos comunes (la intersección) entre ellas utilizando un algoritmo eficiente.",Elementos que estan en ambos simultaneamente,0,algoritmia_gemma_local
¿Qué es un Montículo Binario (Binary Heap)?,Un árbol binario completo que satisface la propiedad del montículo: el nodo padre siempre es mayor o igual (Max-Heap) o menor o igual (Min-Heap) que sus hijos.,0,algoritmia-2
¿Cuál es el papel de las funciones de activación en la toma de decisiones de una red neuronal básica? ,"Es una funcion matematica que decide si una neuorna debe activarse o no, transformando la suma ponderada de las entradas en un valor de salida.",3,computo-inteligente_gemma_local
"En un compilador, ¿cuál estructura de datos se encarga de administrar información sobre variables y sus atributos?
A) Árbol sintáctico abstracto (AST)
B) Gramática con atributos
C) Tabla de símbolos
D) Pila semántica","Respuesta: C - La **tabla de símbolos** es la estructura de datos que almacena información detallada sobre variables, como su tipo, alcance y valor.  Las otras opciones se enfocan en otros aspectos del proceso de compilación.",1,MMLU_college_computer_science
Iniciativa de Cliente,Usualmente la inicia comunicacion con servidor.,2,Sistema-base-datos
"El servidor KDC de Kerberos de MIT tiene una duración máxima del billete de 24 horas (para la mayoría de los principios de usuario). ¿Qué asegura que un billete de Kerberos caducado ya no se pueda utilizar?
A) El servidor Kerberos (KDC) se niega a establecer nuevas conexiones entre clientes y servidores para billetes caducados.
B) Cuando un cliente se conecta a un servidor, el servidor establece un temporizador de 24 horas para terminar la conexión, lo que asegura que un cliente no pueda permanecer conectado más allá de la duración máxima del billete.
C) Cuando un cliente se conecta a un servidor, el servidor compara la hora de expiración del billete con el reloj actual del servidor y se niega a autenticar al usuario si la hora de expiración del billete ha pasado.
D) Cuando un cliente se conecta a un servidor, el servidor envía una consulta al KDC para verificar si el billete sigue siendo válido en relación con el reloj del KDC y se niega a autenticar al usuario si el KDC informa que el billete ha caducado.","Respuesta: C - La opción C es correcta porque la verificación de la hora de expiración del billete contra el reloj actual del servidor es la forma principal en que se evita el uso de billetes Kerberos caducados. El servidor se niega a autenticar al usuario si el billete ha expirado, evitando así la autentificación fraudulenta.",2,MMLU_computer_security
Que son los probelmas de clasificacion,"Se utiliza pra predecir una etiqueta, categoria discreta, usualmente usando una etiqueta",3,inteligencia-computacional
¿Cuál es la diferencia entre los sistemas de archivos FAT32 y NTFS/ext4?,"FAT32 es antiguo, simple y universal pero no admite archivos mayores a 4GB. NTFS (Windows) y ext4 (Linux) son transaccionales (Journaling), admiten metadatos avanzados, permisos y archivos masivos.",1,arquitectura-computadoras
"¿Cuál de las siguientes NO es una justificación razonable para optar por esperar ocupadamente (busy-wait) un evento asíncrono?
A) A) La espera se espera que sea corta.
B) B) Un bucle de espera ocupada es más fácil de codificar que un manejador de interrupciones.
C) C) No hay otra tarea para que el procesador realice.
D) D) El programa se ejecuta en un sistema compartido de tiempo.","Respuesta: D - En un sistema compartido de tiempo, las tareas compiten por el uso del procesador. Esperar ocupadamente bloquea el procesador y evita que otras tareas puedan ejecutar su código.",1,MMLU_college_computer_science
"¿Si necesitas acceder rápidamente a información específica basada en un ID único, ¿qué estructura de datos usarías y por qué? Imagina que estás desarrollando un sistema de gestión de usuarios donde cada usuario tiene un ID único.",Una Tabla Hash (complejidad promedio O(1)),0,algoritmia-2_gemma_local
Explique la diferencia entre procesos Huérfanos y Zombi en sistemas operativos. Incluya ejemplos para ilustrar cada tipo.,Huérfano: Su proceso padre terminó o murió antes que él (es adoptado por el proceso inicial init),1,arquitectura-computadoras_gemma_local
Considera un problema que podría ser resuelto tanto con Programación Dinámica como con 'Divide y Vencerás'. Describe cómo se abordaría el problema con cada método y compara las ventajas e inconvenientes de cada enfoque.,"""Divide y Vencerás"" asume que los subproblemas son independientes. La Programación Dinámica se usa cuando los subproblemas se repiten o se superponen.",0,algoritmia-2_gemma_local
¿Qué es la Transformación de datos?,"Convertir datos a formatos adecuados (normalización, agregación).",3,computo-inteligente
Tipo de cliente,"Livianos, Pesados y Moviles",2,Sistema-base-datos
¿Cuál de las siguientes opciones es una característica de la normalización en bases de datos relacionales?,Preservar la integridad de los datos a través de restricciones de integridad,2,Sistema-base-datos
Sobrecarga (Overloading),Dos o mas metodos con el mismo nombre pero diferente firma,2,programacion-objetos
¿Puedes explicar qué significa CISC y cómo se diferencia de una arquitectura RISC (Reduced Instruction Set Computer)?,"Filosofía de diseño (como x86) que utiliza instrucciones complejas, donde una sola instrucción puede ejecutar múltiples operaciones de bajo nivel (ej. leer memoria, sumar y guardar).",1,arquitectura-computadoras_gemma_local
